nodes,edges,avg_degree,max_degree,density,diameter,radius,clustering,avg_shortest_path,degree_centrality_mean,degree_centrality_max,betweenness_mean,closeness_mean,centralization,avg_temporal_weight,diffusion_speed,branching_factor,leaf_ratio,label
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5330697636503189,0.17088977470806893,1.0,0.05263157894736842,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5361076536922407,0.1718785542023344,1.0,0.0625,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.5145663655685826,0.1589359099634719,1.0,0.034482758620689655,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,10.0,5.0,0.0,4.988142292490118,0.08695652173913042,0.13636363636363635,0.1899115377376247,0.20812562015380487,0.054112554112554105,0.512105141861973,0.1579078307455102,1.5714285714285714,0.391304347826087,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,21.0,11.0,0.0,8.666666666666666,0.06060606060606061,0.09375,0.24731182795698922,0.12153714292077507,0.03528225806451613,0.563166429607549,0.19174188708382456,1.103448275862069,0.12121212121212122,organic
16.0,15.0,1.875,3.0,0.125,7.0,4.0,0.0,3.7583333333333333,0.125,0.2,0.19702380952380955,0.27662015637090986,0.08571428571428573,0.6267747845686612,0.23484366952035232,1.6666666666666667,0.4375,organic
25.0,24.0,1.92,2.0,0.08,24.0,12.0,0.0,8.666666666666666,0.08,0.08333333333333333,0.33333333333333326,0.12081583480840376,0.003623188405797101,0.6035519253266414,0.22050892656839322,1.0,0.04,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,16.0,8.0,0.0,6.994957983193277,0.05714285714285713,0.08823529411764705,0.1816653934300993,0.15093754567575943,0.032976827094474144,0.5987241153678486,0.212472187441774,1.3076923076923077,0.2571428571428571,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,9.0,5.0,0.0,5.083870967741936,0.06451612903225808,0.1,0.1408231368186874,0.20488013993657764,0.037931034482758634,0.512749827242473,0.15634181483943208,1.7647058823529411,0.45161290322580644,organic
31.0,30.0,1.935483870967742,2.0,0.06451612903225806,30.0,15.0,0.0,10.666666666666666,0.06451612903225806,0.06666666666666667,0.3333333333333333,0.09816703524379697,0.0022988505747126436,0.5594495667576515,0.1892552805649007,1.0,0.03225806451612903,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,8.0,4.0,0.0,4.2813852813852815,0.09090909090909091,0.14285714285714285,0.1640692640692641,0.24334169729450245,0.05714285714285714,0.5318406132900118,0.16326817344547429,1.5,0.36363636363636365,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,8.0,4.0,0.0,4.073529411764706,0.11764705882352941,0.1875,0.20490196078431372,0.25545346056719304,0.07916666666666666,0.5392295083091204,0.17022542930157838,1.6,0.4117647058823529,organic
20.0,19.0,1.9,3.0,0.1,11.0,6.0,0.0,4.757894736842105,0.09999999999999998,0.15789473684210525,0.2087719298245614,0.22107250325397984,0.06432748538011696,0.5796418214430611,0.1949253063266882,1.1875,0.2,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,11.0,6.0,0.0,5.921182266009852,0.06896551724137931,0.10714285714285714,0.18226600985221675,0.1769685957044816,0.041005291005290996,0.5206096601251944,0.15805943303381925,1.4,0.3103448275862069,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,11.0,6.0,0.0,5.230769230769231,0.07407407407407407,0.11538461538461539,0.1692307692307692,0.19993113894525358,0.04461538461538462,0.5245453819331293,0.16023016771635376,1.3,0.25925925925925924,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,19.0,10.0,0.0,7.943181818181818,0.06060606060606061,0.09375,0.2239736070381232,0.13238319918958216,0.03528225806451613,0.5348456047298109,0.16276023460861805,1.28,0.24242424242424243,organic
24.0,23.0,1.9166666666666667,2.0,0.08333333333333333,23.0,12.0,0.0,8.333333333333334,0.08333333333333333,0.08695652173913043,0.33333333333333326,0.12564716818650556,0.003952569169960474,0.5422970420851831,0.17483042980848887,1.0,0.041666666666666664,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5451688979240138,0.18028613677565147,1.0,0.047619047619047616,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,14.0,7.0,0.0,6.666666666666667,0.06451612903225808,0.1,0.1954022988505747,0.15731952425448634,0.037931034482758634,0.5712936073224741,0.1944522423887923,1.2,0.1935483870967742,organic
32.0,31.0,1.9375,3.0,0.0625,11.0,6.0,0.0,5.768145161290323,0.0625,0.0967741935483871,0.15893817204301075,0.18048890408673604,0.03655913978494623,0.5439317355674478,0.17181391246077943,1.55,0.375,organic
20.0,19.0,1.9,2.0,0.1,19.0,10.0,0.0,7.0,0.09999999999999999,0.10526315789473684,0.33333333333333337,0.14957126344281763,0.005847953216374269,0.5573936558892845,0.18056102787110606,1.0,0.05,organic
32.0,31.0,1.9375,3.0,0.0625,9.0,5.0,0.0,5.141129032258065,0.0625,0.0967741935483871,0.13803763440860217,0.20256969383777093,0.03655913978494623,0.5412914213663552,0.16974904475920027,1.7222222222222223,0.4375,organic
25.0,24.0,1.92,3.0,0.08,9.0,5.0,0.0,4.78,0.08,0.125,0.16434782608695653,0.21935198690190488,0.04891304347826088,0.5255562979430595,0.16107549571929086,1.411764705882353,0.32,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,8.0,4.0,0.0,4.073529411764706,0.11764705882352941,0.1875,0.20490196078431372,0.2567439861893223,0.07916666666666666,0.5731833586345286,0.19287269363491913,1.4545454545454546,0.35294117647058826,organic
32.0,31.0,1.9375,3.0,0.0625,14.0,7.0,0.0,5.981854838709677,0.0625,0.0967741935483871,0.16606182795698926,0.1764073783304617,0.03655913978494623,0.5155677847194513,0.15344412670255925,1.4090909090909092,0.3125,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,10.0,5.0,0.0,5.575757575757576,0.06060606060606061,0.09375,0.14760508308895406,0.18657503416009366,0.03528225806451613,0.5433557646378605,0.16957945797701027,1.6,0.3939393939393939,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,7.0,4.0,0.0,3.3846153846153846,0.15384615384615383,0.25,0.2167832167832168,0.3105131608540314,0.11363636363636366,0.6221162894659041,0.21904979328933602,1.3333333333333333,0.3076923076923077,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,8.0,4.0,0.0,4.026143790849673,0.1111111111111111,0.1764705882352941,0.18913398692810457,0.25955223278812517,0.07352941176470587,0.5413652955683805,0.1724935992933813,1.5454545454545454,0.3888888888888889,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,8.0,4.0,0.0,3.6666666666666665,0.15384615384615383,0.25,0.2424242424242424,0.2873034878405037,0.11363636363636366,0.5740547438207747,0.19141971782192407,1.2,0.23076923076923078,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.155797101449275,0.08333333333333333,0.13043478260869565,0.18889986824769434,0.2032356980182866,0.05138339920948616,0.5735788468042442,0.19519943693709307,1.2777777777777777,0.25,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.5360138425560809,0.1746935587339073,1.0,0.034482758620689655,organic
15.0,14.0,1.8666666666666667,3.0,0.13333333333333333,9.0,5.0,0.0,3.980952380952381,0.1333333333333333,0.21428571428571427,0.22930402930402932,0.26414536825870416,0.0934065934065934,0.5909976857307493,0.20778563165279218,1.2727272727272727,0.26666666666666666,organic
17.0,16.0,1.8823529411764706,2.0,0.11764705882352941,16.0,8.0,0.0,6.0,0.11764705882352941,0.125,0.33333333333333337,0.17448701419372717,0.008333333333333333,0.5668238005093378,0.19685928122286342,1.0,0.058823529411764705,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,14.0,7.0,0.0,6.158730158730159,0.07142857142857141,0.1111111111111111,0.19841269841269843,0.1703914556003039,0.042735042735042736,0.5352009361962439,0.1654138371276612,1.2857142857142858,0.25,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,8.0,4.0,0.0,3.7032967032967035,0.14285714285714282,0.23076923076923078,0.22527472527472528,0.2834814243197424,0.10256410256410257,0.5893033966302041,0.19926160599884124,1.3,0.2857142857142857,organic
25.0,24.0,1.92,3.0,0.08,15.0,8.0,0.0,6.306666666666667,0.07999999999999999,0.125,0.23072463768115944,0.1679586692067799,0.04891304347826088,0.581430670297347,0.19460458736170216,1.1428571428571428,0.16,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,14.0,7.0,0.0,7.092436974789916,0.05714285714285713,0.08823529411764705,0.18461930226636106,0.14680191125978548,0.032976827094474144,0.5606783911549508,0.18771004454476195,1.3076923076923077,0.2571428571428571,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,11.0,6.0,0.0,6.087394957983193,0.05714285714285713,0.08823529411764705,0.15416348357524828,0.1703726645170224,0.03297682709447415,0.5305317196687421,0.16272315337978732,1.4782608695652173,0.34285714285714286,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,16.0,8.0,0.0,6.264069264069264,0.09090909090909091,0.14285714285714285,0.2632034632034632,0.16806812711333055,0.05714285714285714,0.5452799571689287,0.17792502159466905,1.105263157894737,0.13636363636363635,organic
33.0,32.0,1.9393939393939394,2.0,0.06060606060606061,32.0,16.0,0.0,11.333333333333334,0.06060606060606061,0.0625,0.3333333333333333,0.09239336076411131,0.0020161290322580645,0.5564539682173752,0.18496689082418558,1.0,0.030303030303030304,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,12.0,6.0,0.0,4.604395604395604,0.14285714285714282,0.23076923076923078,0.30036630036630035,0.2281822615973734,0.10256410256410257,0.6087618882658578,0.22298649472169194,1.0833333333333333,0.14285714285714285,organic
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.5470581783787749,0.18095877359724463,1.0,0.03125,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,8.0,4.0,0.0,3.769230769230769,0.15384615384615383,0.25,0.2517482517482518,0.27923476410820847,0.11363636363636366,0.5771348556038567,0.19712458402266744,1.2,0.23076923076923078,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,10.0,5.0,0.0,5.330049261083744,0.06896551724137931,0.10714285714285714,0.16037219485495346,0.19641379033519205,0.041005291005290996,0.5214951203833519,0.16158771053923718,1.4736842105263157,0.3448275862068966,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,21.0,11.0,0.0,8.022792022792023,0.07407407407407407,0.11538461538461539,0.2809116809116809,0.13037487775741885,0.04461538461538462,0.5809710223802,0.20106464319448117,1.0833333333333333,0.1111111111111111,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5606395568488538,0.1875064601066885,1.0,0.0625,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,14.0,7.0,0.0,6.0144927536231885,0.08333333333333333,0.13043478260869565,0.227931488801054,0.17566828558121547,0.05138339920948616,0.5872322778938209,0.20017780344795832,1.0952380952380953,0.125,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,7.0,4.0,0.0,3.3333333333333335,0.16666666666666666,0.2727272727272727,0.2333333333333333,0.31636082058779424,0.12727272727272726,0.5523072151709023,0.1921585686679359,1.2222222222222223,0.25,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,9.0,5.0,0.0,4.087912087912088,0.14285714285714282,0.23076923076923078,0.2573260073260073,0.25724259780741704,0.10256410256410257,0.6098268530697747,0.21789763949644503,1.3,0.2857142857142857,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,12.0,6.0,0.0,5.2631578947368425,0.10526315789473684,0.16666666666666666,0.2507739938080496,0.20037594905623146,0.06862745098039215,0.5636305312392457,0.19077777557560485,1.125,0.15789473684210525,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,10.0,5.0,0.0,4.822463768115942,0.08333333333333333,0.13043478260869565,0.1737483530961792,0.21777346449964505,0.05138339920948616,0.5262816871483877,0.16243951648726399,1.3529411764705883,0.2916666666666667,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,9.0,5.0,0.0,4.9743589743589745,0.07407407407407407,0.11538461538461539,0.15897435897435896,0.21027282448110346,0.04461538461538462,0.5302993030261287,0.16367704584329199,1.4444444444444444,0.3333333333333333,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,13.0,7.0,0.0,5.874458874458875,0.09090909090909091,0.14285714285714285,0.24372294372294376,0.1780115232158546,0.05714285714285714,0.577537898532117,0.19684055004782883,1.2352941176470589,0.22727272727272727,organic
16.0,15.0,1.875,3.0,0.125,7.0,4.0,0.0,3.5833333333333335,0.125,0.2,0.18452380952380953,0.2912784973003564,0.08571428571428573,0.5374328071241941,0.1732006401129925,1.6666666666666667,0.4375,organic
16.0,15.0,1.875,3.0,0.125,9.0,5.0,0.0,4.183333333333334,0.125,0.2,0.2273809523809524,0.25104170490900957,0.08571428571428573,0.5585981646040299,0.18280699706207823,1.25,0.25,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,12.0,6.0,0.0,5.521367521367521,0.07407407407407407,0.11538461538461539,0.18085470085470087,0.19054125466318225,0.04461538461538462,0.5321170830375592,0.16248717572149202,1.5294117647058822,0.37037037037037035,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,8.0,4.0,0.0,3.8461538461538463,0.15384615384615385,0.25,0.25874125874125875,0.2747878307650603,0.11363636363636366,0.5673665587054852,0.1931189461893158,1.0909090909090908,0.15384615384615385,organic
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.5477391309411479,0.17676160656261722,1.0,0.03125,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,14.0,7.0,0.0,6.679569892473118,0.06451612903225808,0.1,0.19584723767148682,0.1555745500655959,0.037931034482758634,0.5901679417918125,0.20554970222398472,1.25,0.22580645161290322,organic
18.0,17.0,1.8888888888888888,2.0,0.1111111111111111,17.0,9.0,0.0,6.333333333333333,0.1111111111111111,0.11764705882352941,0.3333333333333333,0.16530820971063842,0.007352941176470588,0.5601487556642286,0.18864636141837055,1.0,0.05555555555555555,organic
32.0,31.0,1.9375,3.0,0.0625,16.0,8.0,0.0,7.219758064516129,0.0625,0.0967741935483871,0.2073252688172043,0.14432848216951694,0.03655913978494623,0.5749126624181204,0.19813618193962879,1.24,0.21875,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,15.0,8.0,0.0,6.300724637681159,0.08333333333333333,0.13043478260869565,0.24094202898550723,0.1672480759939009,0.05138339920948616,0.5934170835620889,0.21160646410957223,1.2105263157894737,0.20833333333333334,organic
20.0,19.0,1.9,3.0,0.1,9.0,5.0,0.0,4.4526315789473685,0.09999999999999998,0.15789473684210525,0.19181286549707602,0.23462920244454372,0.06432748538011696,0.5562725328973813,0.17878867518875435,1.3571428571428572,0.3,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.5393138745688442,0.17206621541577025,1.0,0.06666666666666667,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,11.0,6.0,0.0,5.349425287356322,0.06666666666666668,0.10344827586206896,0.1553366174055829,0.19558544539044467,0.03940886699507389,0.5283623017165691,0.1650598107794163,1.380952380952381,0.3,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,15.0,8.0,0.0,6.478632478632479,0.07407407407407407,0.11538461538461539,0.21914529914529912,0.1626975694680889,0.04461538461538462,0.5820316314873544,0.20562199164937459,1.1818181818181819,0.18518518518518517,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,15.0,8.0,0.0,6.7827956989247316,0.06451612903225809,0.1,0.1994067482387838,0.1550006172466298,0.037931034482758634,0.5881942379090229,0.2119506190221776,1.2,0.1935483870967742,organic
13.0,12.0,1.8461538461538463,2.0,0.15384615384615385,12.0,6.0,0.0,4.666666666666667,0.15384615384615388,0.16666666666666666,0.33333333333333337,0.22429811943779773,0.01515151515151515,0.5668930189960281,0.19073248634413414,1.0,0.07692307692307693,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5264433674854279,0.16784582743884705,1.0,0.05263157894736842,organic
26.0,25.0,1.9230769230769231,3.0,0.07692307692307693,19.0,10.0,0.0,7.809230769230769,0.07692307692307693,0.12,0.28371794871794875,0.13341034091955745,0.04666666666666666,0.5830221827382595,0.20349429541897832,1.1904761904761905,0.19230769230769232,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,13.0,7.0,0.0,6.382575757575758,0.06060606060606061,0.09375,0.17363147605083087,0.1652872565654634,0.03528225806451613,0.6044211230973454,0.21877945979649835,1.3333333333333333,0.2727272727272727,organic
27.0,26.0,1.9259259259259258,2.0,0.07407407407407407,26.0,13.0,0.0,9.333333333333334,0.07407407407407407,0.07692307692307693,0.3333333333333333,0.11218807768254872,0.003076923076923077,0.5528563136498815,0.18733436244264845,1.0,0.037037037037037035,organic
22.0,21.0,1.9090909090909092,2.0,0.09090909090909091,21.0,11.0,0.0,7.666666666666667,0.09090909090909091,0.09523809523809523,0.33333333333333337,0.13656958025555116,0.0047619047619047615,0.5412927591290123,0.17929371339934697,1.0,0.045454545454545456,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,16.0,8.0,0.0,6.719540229885057,0.06666666666666668,0.10344827586206896,0.20426929392446633,0.1570155196289239,0.03940886699507389,0.5916287538602764,0.21105186657115557,1.2083333333333333,0.2,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,8.0,4.0,0.0,3.9558823529411766,0.11764705882352941,0.1875,0.19705882352941176,0.2659297994178916,0.07916666666666666,0.5270488383306711,0.16293395536147642,1.4545454545454546,0.35294117647058826,organic
34.0,33.0,1.9411764705882353,2.0,0.058823529411764705,33.0,17.0,0.0,11.666666666666666,0.058823529411764705,0.06060606060606061,0.33333333333333337,0.08975391261492588,0.001893939393939394,0.5267814515519422,0.1685991986713669,1.0,0.029411764705882353,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,9.0,5.0,0.0,5.21969696969697,0.06060606060606061,0.09375,0.13611925708699904,0.19919288124362408,0.03528225806451613,0.5122370338219531,0.15280766220046388,1.6,0.3939393939393939,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,12.0,6.0,0.0,5.192982456140351,0.10526315789473684,0.16666666666666666,0.24664602683178535,0.2021575104458039,0.06862745098039215,0.567916480711915,0.19085547942365963,1.2,0.21052631578947367,organic
34.0,33.0,1.9411764705882353,2.0,0.058823529411764705,33.0,17.0,0.0,11.666666666666666,0.058823529411764705,0.06060606060606061,0.33333333333333337,0.08975391261492588,0.001893939393939394,0.5430260519204015,0.17840533169609918,1.0,0.029411764705882353,organic
32.0,31.0,1.9375,3.0,0.0625,20.0,10.0,0.0,8.377016129032258,0.0625,0.0967741935483871,0.24590053763440858,0.12556550813935802,0.03655913978494623,0.585462231357702,0.20295927666699431,1.1923076923076923,0.1875,organic
32.0,31.0,1.9375,3.0,0.0625,14.0,7.0,0.0,6.633064516129032,0.0625,0.0967741935483871,0.18776881720430105,0.1574283004797108,0.03655913978494623,0.561328787614319,0.18821049428623152,1.2916666666666667,0.25,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,19.0,10.0,0.0,7.428571428571429,0.06896551724137931,0.10714285714285714,0.23809523809523808,0.14163843493750553,0.041005291005290996,0.5800786973444481,0.19752644558754598,1.12,0.13793103448275862,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5391230447077529,0.1766808305326443,1.0,0.0625,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5700135006903518,0.19873231066107827,1.0,0.0625,organic
16.0,15.0,1.875,3.0,0.125,10.0,5.0,0.0,4.691666666666666,0.125,0.2,0.26369047619047625,0.22103700556088698,0.08571428571428573,0.5488430991119955,0.17509617510042988,1.3636363636363635,0.3125,organic
30.0,29.0,1.9333333333333333,2.0,0.06666666666666667,29.0,15.0,0.0,10.333333333333334,0.06666666666666665,0.06896551724137931,0.3333333333333333,0.10133317161864673,0.0024630541871921183,0.5616084124494949,0.18566963691587696,1.0,0.03333333333333333,organic
27.0,26.0,1.9259259259259258,2.0,0.07407407407407407,26.0,13.0,0.0,9.333333333333334,0.07407407407407407,0.07692307692307693,0.3333333333333333,0.11218807768254872,0.003076923076923077,0.5623635680617416,0.18817641349306874,1.0,0.037037037037037035,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,9.0,5.0,0.0,4.235294117647059,0.11764705882352941,0.1875,0.21568627450980393,0.24734269253879812,0.07916666666666666,0.5974243857332866,0.20497497545680907,1.2307692307692308,0.23529411764705882,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,13.0,7.0,0.0,6.472906403940887,0.06896551724137932,0.10714285714285714,0.2027002371829958,0.16279870417204947,0.041005291005290996,0.5762208906200791,0.19685815434773601,1.2727272727272727,0.2413793103448276,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,14.0,7.0,0.0,6.04367816091954,0.06666666666666668,0.10344827586206896,0.18013136288998358,0.17493617259508812,0.03940886699507389,0.5670321681894303,0.18749922383754278,1.3181818181818181,0.26666666666666666,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,9.0,5.0,0.0,4.087912087912088,0.14285714285714285,0.23076923076923078,0.2573260073260073,0.25724259780741704,0.10256410256410257,0.5151080924591172,0.1546740791338195,1.3,0.2857142857142857,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5703546389536259,0.19458651115334866,1.0,0.047619047619047616,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,8.0,4.0,0.0,3.58974358974359,0.1538461538461538,0.25,0.23543123543123545,0.29247763868011906,0.11363636363636366,0.5133839698104347,0.15554329326751282,1.3333333333333333,0.3076923076923077,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,9.0,5.0,0.0,4.766798418972332,0.08695652173913042,0.13636363636363635,0.1793713532843968,0.21812632679697122,0.054112554112554105,0.5806618844465489,0.1982195634141237,1.4666666666666666,0.34782608695652173,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,7.0,4.0,0.0,3.4505494505494507,0.14285714285714285,0.23076923076923078,0.20421245421245418,0.30429666337561073,0.10256410256410257,0.5354166089600015,0.1706862434699929,1.4444444444444444,0.35714285714285715,organic
16.0,15.0,1.875,3.0,0.125,8.0,4.0,0.0,3.9916666666666667,0.125,0.2,0.21369047619047624,0.2612125600835272,0.08571428571428573,0.6143424093039828,0.22194824975349522,1.3636363636363635,0.3125,organic
33.0,32.0,1.9393939393939394,2.0,0.06060606060606061,32.0,16.0,0.0,11.333333333333334,0.06060606060606061,0.0625,0.3333333333333333,0.09239336076411131,0.0020161290322580645,0.5319928726733438,0.17074893729605858,1.0,0.030303030303030304,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,13.0,7.0,0.0,6.193732193732194,0.07407407407407407,0.11538461538461539,0.20774928774928775,0.1689252139545168,0.04461538461538462,0.5942728985183561,0.2119012560011437,1.2380952380952381,0.2222222222222222,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,9.0,5.0,0.0,3.727272727272727,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.2825286450940705,0.12727272727272726,0.5447441305051163,0.17272178155645612,1.1,0.16666666666666666,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,13.0,7.0,0.0,5.450292397660819,0.10526315789473684,0.16666666666666666,0.2617819057447541,0.19211666320420898,0.06862745098039215,0.5554821161806299,0.18021010559023765,1.2,0.21052631578947367,organic
16.0,15.0,1.875,3.0,0.125,12.0,6.0,0.0,5.058333333333334,0.125,0.2,0.28988095238095246,0.20616850079020085,0.08571428571428573,0.6118509356354418,0.21999398463001146,1.1538461538461537,0.1875,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,7.0,4.0,0.0,3.4871794871794872,0.1538461538461538,0.25,0.2261072261072261,0.29955576683693397,0.11363636363636366,0.5533931999499934,0.1813142375688412,1.5,0.38461538461538464,organic
26.0,25.0,1.9230769230769231,3.0,0.07692307692307693,22.0,11.0,0.0,8.350769230769231,0.07692307692307693,0.12,0.30628205128205127,0.12527838323887003,0.04666666666666666,0.5853721515843767,0.20160468124253256,1.1363636363636365,0.15384615384615385,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5252929593936837,0.1648920826000763,1.0,0.047619047619047616,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5544155809404802,0.18548758990944308,1.0,0.05263157894736842,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5273029779761094,0.16762688410445972,1.0,0.05263157894736842,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,15.0,8.0,0.0,6.285714285714286,0.09090909090909091,0.14285714285714285,0.2642857142857143,0.1676004034090627,0.05714285714285714,0.5722745489115585,0.2007113745003471,1.105263157894737,0.13636363636363635,organic
20.0,19.0,1.9,3.0,0.1,9.0,5.0,0.0,4.521052631578947,0.09999999999999999,0.15789473684210525,0.1956140350877193,0.23204658073240658,0.06432748538011696,0.5183120591117651,0.16075087011352818,1.5833333333333333,0.4,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5339690018989101,0.17177832139920693,1.0,0.047619047619047616,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,19.0,10.0,0.0,7.804232804232805,0.07142857142857141,0.1111111111111111,0.26170126170126173,0.13568746400977516,0.042735042735042736,0.5909196943553539,0.20769786799872422,1.0384615384615385,0.07142857142857142,organic
